Fusao,Base do Autoencoder,Base de Treino,Base de Teste,Acuracia,Batch
MultFusion,Kyoto,camera7,camera5,0.499,128
MultFusion,Kyoto,camera7,camera5,0.501,256
MultFusion,Kyoto,camera7,camera5,0.501,512
MultFusion,Kyoto,camera7,camera5,0.502,1024
MultFusion,Kyoto,camera7,camera6,0.496,64
MultFusion,Kyoto,camera7,camera6,0.494,128
MultFusion,Kyoto,camera7,camera6,0.495,256
MultFusion,Kyoto,camera7,camera6,0.493,512
MultFusion,Kyoto,camera7,camera6,0.494,1024
MultFusion,Kyoto,camera7,camera7,0.922,64
MultFusion,Kyoto,camera7,camera7,0.916,128
MultFusion,Kyoto,camera7,camera7,0.913,256
MultFusion,Kyoto,camera7,camera7,0.918,512
MultFusion,Kyoto,camera7,camera7,0.924,1024
MultFusion,Kyoto,camera7,camera8,0.499,64
MultFusion,Kyoto,camera7,camera8,0.502,128
MultFusion,Kyoto,camera7,camera8,0.501,256
MultFusion,Kyoto,camera7,camera8,0.5,512
MultFusion,Kyoto,camera7,camera8,0.501,1024
MultFusion,Kyoto,camera7,camera9,0.509,64
MultFusion,Kyoto,camera7,camera9,0.511,128
MultFusion,Kyoto,camera7,camera9,0.508,256
MultFusion,Kyoto,camera7,camera9,0.508,512
MultFusion,Kyoto,camera7,camera9,0.505,1024
MultFusion,Kyoto,camera8,PUC,0.501,64
MultFusion,Kyoto,camera8,PUC,0.5,128
MultFusion,Kyoto,camera8,PUC,0.5,256
MultFusion,Kyoto,camera8,PUC,0.5,512
MultFusion,Kyoto,camera8,PUC,0.5,1024
MultFusion,Kyoto,camera8,UFPR04,0.536,64
MultFusion,Kyoto,camera8,UFPR04,0.533,128
MultFusion,Kyoto,camera8,UFPR04,0.531,256
MultFusion,Kyoto,camera8,UFPR04,0.526,512
MultFusion,Kyoto,camera8,UFPR04,0.521,1024
MultFusion,Kyoto,camera8,UFPR05,0.49,64
MultFusion,Kyoto,camera8,UFPR05,0.496,128
MultFusion,Kyoto,camera8,UFPR05,0.493,256
MultFusion,Kyoto,camera8,UFPR05,0.498,512
MultFusion,Kyoto,camera8,UFPR05,0.502,1024
MultFusion,Kyoto,camera8,camera1,0.484,64
MultFusion,Kyoto,camera8,camera1,0.493,128
MultFusion,Kyoto,camera8,camera1,0.491,256
MultFusion,Kyoto,camera8,camera1,0.488,512
MultFusion,Kyoto,camera8,camera1,0.492,1024
MultFusion,Kyoto,camera8,camera2,0.474,64
MultFusion,Kyoto,camera8,camera2,0.476,128
MultFusion,Kyoto,camera8,camera2,0.48,256
MultFusion,Kyoto,camera8,camera2,0.476,512
MultFusion,Kyoto,camera8,camera2,0.478,1024
MultFusion,Kyoto,camera8,camera3,0.499,64
MultFusion,Kyoto,camera8,camera3,0.499,128
MultFusion,Kyoto,camera8,camera3,0.5,256
MultFusion,Kyoto,camera8,camera3,0.502,512
MultFusion,Kyoto,camera8,camera3,0.504,1024
MultFusion,Kyoto,camera8,camera4,0.494,64
MultFusion,Kyoto,camera8,camera4,0.495,128
MultFusion,Kyoto,camera8,camera4,0.494,256
MultFusion,Kyoto,camera8,camera4,0.496,512
MultFusion,Kyoto,camera8,camera4,0.5,1024
MultFusion,Kyoto,camera8,camera5,0.5,64
MultFusion,Kyoto,camera8,camera5,0.501,128
MultFusion,Kyoto,camera8,camera5,0.498,256
MultFusion,Kyoto,camera8,camera5,0.5,512
MultFusion,Kyoto,camera8,camera5,0.498,1024
MultFusion,Kyoto,camera8,camera6,0.495,64
MultFusion,Kyoto,camera8,camera6,0.495,128
MultFusion,Kyoto,camera8,camera6,0.495,256
MultFusion,Kyoto,camera8,camera6,0.494,512
MultFusion,Kyoto,camera8,camera6,0.495,1024
MultFusion,Kyoto,camera8,camera7,0.515,64
MultFusion,Kyoto,camera8,camera7,0.513,128
MultFusion,Kyoto,camera8,camera7,0.513,256
MultFusion,Kyoto,camera8,camera7,0.513,512
MultFusion,Kyoto,camera8,camera7,0.511,1024
MultFusion,Kyoto,camera8,camera8,0.928,64
MultFusion,Kyoto,camera8,camera8,0.95,128
MultFusion,Kyoto,camera8,camera8,0.953,256
MultFusion,Kyoto,camera8,camera8,0.957,512
MultFusion,Kyoto,camera8,camera8,0.966,1024
MultFusion,Kyoto,camera8,camera9,0.506,64
MultFusion,Kyoto,camera8,camera9,0.508,128
MultFusion,Kyoto,camera8,camera9,0.511,256
MultFusion,Kyoto,camera8,camera9,0.513,512
MultFusion,Kyoto,camera8,camera9,0.512,1024
MultFusion,Kyoto,camera9,PUC,0.5,64
MultFusion,Kyoto,camera9,PUC,0.5,128
MultFusion,Kyoto,camera9,PUC,0.501,256
MultFusion,Kyoto,camera9,PUC,0.5,512
MultFusion,Kyoto,camera9,PUC,0.5,1024
MultFusion,Kyoto,camera9,UFPR04,0.533,64
MultFusion,Kyoto,camera9,UFPR04,0.531,128
MultFusion,Kyoto,camera9,UFPR04,0.525,256
MultFusion,Kyoto,camera9,UFPR04,0.519,512
MultFusion,Kyoto,camera9,UFPR04,0.511,1024
MultFusion,Kyoto,camera9,UFPR05,0.496,64
MultFusion,Kyoto,camera9,UFPR05,0.503,128
MultFusion,Kyoto,camera9,UFPR05,0.509,256
MultFusion,Kyoto,camera9,UFPR05,0.513,512
MultFusion,Kyoto,camera9,UFPR05,0.519,1024
MultFusion,Kyoto,camera9,camera1,0.491,64
MultFusion,Kyoto,camera9,camera1,0.494,128
MultFusion,Kyoto,camera9,camera1,0.496,256
MultFusion,Kyoto,camera9,camera1,0.496,512
MultFusion,Kyoto,camera9,camera1,0.502,1024
MultFusion,Kyoto,camera9,camera2,0.486,64
MultFusion,Kyoto,camera9,camera2,0.482,128
MultFusion,Kyoto,camera9,camera2,0.486,256
MultFusion,Kyoto,camera9,camera2,0.484,512
MultFusion,Kyoto,camera9,camera2,0.492,1024
MultFusion,Kyoto,camera9,camera3,0.496,64
MultFusion,Kyoto,camera9,camera3,0.497,128
MultFusion,Kyoto,camera9,camera3,0.5,256
MultFusion,Kyoto,camera9,camera3,0.502,512
MultFusion,Kyoto,camera9,camera3,0.502,1024
MultFusion,Kyoto,camera9,camera4,0.493,64
MultFusion,Kyoto,camera9,camera4,0.494,128
MultFusion,Kyoto,camera9,camera4,0.496,256
MultFusion,Kyoto,camera9,camera4,0.496,512
MultFusion,Kyoto,camera9,camera4,0.495,1024
MultFusion,Kyoto,camera9,camera5,0.499,64
MultFusion,Kyoto,camera9,camera5,0.499,128
MultFusion,Kyoto,camera9,camera5,0.498,256
MultFusion,Kyoto,camera9,camera5,0.501,512
MultFusion,Kyoto,camera9,camera5,0.5,1024
MultFusion,Kyoto,camera9,camera6,0.496,64
MultFusion,Kyoto,camera9,camera6,0.495,128
MultFusion,Kyoto,camera9,camera6,0.494,256
MultFusion,Kyoto,camera9,camera6,0.492,512
MultFusion,Kyoto,camera9,camera6,0.493,1024
MultFusion,Kyoto,camera9,camera7,0.513,64
MultFusion,Kyoto,camera9,camera7,0.514,128
MultFusion,Kyoto,camera9,camera7,0.511,256
MultFusion,Kyoto,camera9,camera7,0.51,512
MultFusion,Kyoto,camera9,camera7,0.508,1024
MultFusion,Kyoto,camera9,camera8,0.504,64
MultFusion,Kyoto,camera9,camera8,0.502,128
MultFusion,Kyoto,camera9,camera8,0.503,256
MultFusion,Kyoto,camera9,camera8,0.503,512
MultFusion,Kyoto,camera9,camera8,0.503,1024
MultFusion,Kyoto,camera9,camera9,0.903,64
MultFusion,Kyoto,camera9,camera9,0.912,128
MultFusion,Kyoto,camera9,camera9,0.921,256
MultFusion,Kyoto,camera9,camera9,0.937,512
MultFusion,Kyoto,camera9,camera9,0.959,1024
VoteFusion,Kyoto,PUC,PUC,0.502,64
VoteFusion,Kyoto,PUC,PUC,0.502,128
VoteFusion,Kyoto,PUC,PUC,0.502,256
VoteFusion,Kyoto,PUC,PUC,0.501,512
VoteFusion,Kyoto,PUC,PUC,0.502,1024
VoteFusion,Kyoto,PUC,UFPR04,0.503,64
VoteFusion,Kyoto,PUC,UFPR04,0.506,128
VoteFusion,Kyoto,PUC,UFPR04,0.503,256
VoteFusion,Kyoto,PUC,UFPR04,0.5,512
VoteFusion,Kyoto,PUC,UFPR04,0.502,1024
VoteFusion,Kyoto,PUC,UFPR05,0.514,64
VoteFusion,Kyoto,PUC,UFPR05,0.518,128
VoteFusion,Kyoto,PUC,UFPR05,0.525,256
VoteFusion,Kyoto,PUC,UFPR05,0.528,512
VoteFusion,Kyoto,PUC,UFPR05,0.531,1024
VoteFusion,Kyoto,PUC,camera1,0.513,64
VoteFusion,Kyoto,PUC,camera1,0.51,128
VoteFusion,Kyoto,PUC,camera1,0.51,256
VoteFusion,Kyoto,PUC,camera1,0.51,512
VoteFusion,Kyoto,PUC,camera1,0.512,1024
VoteFusion,Kyoto,PUC,camera2,0.492,64
VoteFusion,Kyoto,PUC,camera2,0.489,128
VoteFusion,Kyoto,PUC,camera2,0.494,256
VoteFusion,Kyoto,PUC,camera2,0.484,512
VoteFusion,Kyoto,PUC,camera2,0.488,1024
VoteFusion,Kyoto,PUC,camera3,0.496,64
VoteFusion,Kyoto,PUC,camera3,0.493,128
VoteFusion,Kyoto,PUC,camera3,0.494,256
VoteFusion,Kyoto,PUC,camera3,0.495,512
VoteFusion,Kyoto,PUC,camera3,0.496,1024
VoteFusion,Kyoto,PUC,camera4,0.497,64
VoteFusion,Kyoto,PUC,camera4,0.498,128
VoteFusion,Kyoto,PUC,camera4,0.5,256
VoteFusion,Kyoto,PUC,camera4,0.499,512
VoteFusion,Kyoto,PUC,camera4,0.498,1024
VoteFusion,Kyoto,PUC,camera5,0.502,64
VoteFusion,Kyoto,PUC,camera5,0.503,128
VoteFusion,Kyoto,PUC,camera5,0.503,256
VoteFusion,Kyoto,PUC,camera5,0.504,512
VoteFusion,Kyoto,PUC,camera5,0.504,1024
VoteFusion,Kyoto,PUC,camera6,0.491,64
VoteFusion,Kyoto,PUC,camera6,0.492,128
VoteFusion,Kyoto,PUC,camera6,0.492,256
VoteFusion,Kyoto,PUC,camera6,0.493,512
VoteFusion,Kyoto,PUC,camera6,0.494,1024
VoteFusion,Kyoto,PUC,camera7,0.504,64
VoteFusion,Kyoto,PUC,camera7,0.505,128
VoteFusion,Kyoto,PUC,camera7,0.507,256
VoteFusion,Kyoto,PUC,camera7,0.506,512
VoteFusion,Kyoto,PUC,camera7,0.507,1024
VoteFusion,Kyoto,PUC,camera8,0.495,64
VoteFusion,Kyoto,PUC,camera8,0.499,128
VoteFusion,Kyoto,PUC,camera8,0.501,256
VoteFusion,Kyoto,PUC,camera8,0.501,512
VoteFusion,Kyoto,PUC,camera8,0.501,1024
VoteFusion,Kyoto,PUC,camera9,0.508,64
VoteFusion,Kyoto,PUC,camera9,0.51,128
VoteFusion,Kyoto,PUC,camera9,0.511,256
VoteFusion,Kyoto,PUC,camera9,0.511,512
VoteFusion,Kyoto,PUC,camera9,0.512,1024
VoteFusion,Kyoto,UFPR04,PUC,0.501,64
VoteFusion,Kyoto,UFPR04,PUC,0.501,128
VoteFusion,Kyoto,UFPR04,PUC,0.501,256
VoteFusion,Kyoto,UFPR04,PUC,0.501,512
VoteFusion,Kyoto,UFPR04,PUC,0.501,1024
VoteFusion,Kyoto,UFPR04,UFPR04,0.505,64
VoteFusion,Kyoto,UFPR04,UFPR04,0.506,128
VoteFusion,Kyoto,UFPR04,UFPR04,0.506,256
VoteFusion,Kyoto,UFPR04,UFPR04,0.505,512
VoteFusion,Kyoto,UFPR04,UFPR04,0.505,1024
VoteFusion,Kyoto,UFPR04,UFPR05,0.559,64
VoteFusion,Kyoto,UFPR04,UFPR05,0.557,128
VoteFusion,Kyoto,UFPR04,UFPR05,0.539,256
VoteFusion,Kyoto,UFPR04,UFPR05,0.532,512
VoteFusion,Kyoto,UFPR04,UFPR05,0.529,1024
VoteFusion,Kyoto,UFPR04,camera1,0.525,64
VoteFusion,Kyoto,UFPR04,camera1,0.518,128
VoteFusion,Kyoto,UFPR04,camera1,0.51,256
VoteFusion,Kyoto,UFPR04,camera1,0.503,512
VoteFusion,Kyoto,UFPR04,camera1,0.505,1024
VoteFusion,Kyoto,UFPR04,camera2,0.498,64
VoteFusion,Kyoto,UFPR04,camera2,0.492,128
VoteFusion,Kyoto,UFPR04,camera2,0.486,256
VoteFusion,Kyoto,UFPR04,camera2,0.489,512
VoteFusion,Kyoto,UFPR04,camera2,0.493,1024
VoteFusion,Kyoto,UFPR04,camera3,0.483,64
VoteFusion,Kyoto,UFPR04,camera3,0.485,128
VoteFusion,Kyoto,UFPR04,camera3,0.495,256
VoteFusion,Kyoto,UFPR04,camera3,0.5,512
VoteFusion,Kyoto,UFPR04,camera3,0.501,1024
VoteFusion,Kyoto,UFPR04,camera4,0.515,64
VoteFusion,Kyoto,UFPR04,camera4,0.515,128
VoteFusion,Kyoto,UFPR04,camera4,0.507,256
VoteFusion,Kyoto,UFPR04,camera4,0.506,512
VoteFusion,Kyoto,UFPR04,camera4,0.506,1024
VoteFusion,Kyoto,UFPR04,camera5,0.512,64
VoteFusion,Kyoto,UFPR04,camera5,0.513,128
VoteFusion,Kyoto,UFPR04,camera5,0.509,256
VoteFusion,Kyoto,UFPR04,camera5,0.505,512
VoteFusion,Kyoto,UFPR04,camera5,0.506,1024
VoteFusion,Kyoto,UFPR04,camera6,0.494,64
VoteFusion,Kyoto,UFPR04,camera6,0.489,128
VoteFusion,Kyoto,UFPR04,camera6,0.497,256
VoteFusion,Kyoto,UFPR04,camera6,0.494,512
VoteFusion,Kyoto,UFPR04,camera6,0.494,1024
VoteFusion,Kyoto,UFPR04,camera7,0.468,64
VoteFusion,Kyoto,UFPR04,camera7,0.476,128
VoteFusion,Kyoto,UFPR04,camera7,0.495,256
VoteFusion,Kyoto,UFPR04,camera7,0.5,512
VoteFusion,Kyoto,UFPR04,camera7,0.498,1024
VoteFusion,Kyoto,UFPR04,camera8,0.488,64
VoteFusion,Kyoto,UFPR04,camera8,0.49,128
VoteFusion,Kyoto,UFPR04,camera8,0.497,256
VoteFusion,Kyoto,UFPR04,camera8,0.507,512
VoteFusion,Kyoto,UFPR04,camera8,0.505,1024
VoteFusion,Kyoto,UFPR04,camera9,0.514,64
VoteFusion,Kyoto,UFPR04,camera9,0.513,128
VoteFusion,Kyoto,UFPR04,camera9,0.51,256
VoteFusion,Kyoto,UFPR04,camera9,0.509,512
VoteFusion,Kyoto,UFPR04,camera9,0.511,1024
VoteFusion,Kyoto,UFPR05,PUC,0.501,64
VoteFusion,Kyoto,UFPR05,PUC,0.501,128
VoteFusion,Kyoto,UFPR05,PUC,0.501,256
VoteFusion,Kyoto,UFPR05,PUC,0.501,512
VoteFusion,Kyoto,UFPR05,PUC,0.501,1024
VoteFusion,Kyoto,UFPR05,UFPR04,0.533,64
VoteFusion,Kyoto,UFPR05,UFPR04,0.533,128
VoteFusion,Kyoto,UFPR05,UFPR04,0.524,256
VoteFusion,Kyoto,UFPR05,UFPR04,0.522,512
VoteFusion,Kyoto,UFPR05,UFPR04,0.516,1024
VoteFusion,Kyoto,UFPR05,UFPR05,0.509,64
VoteFusion,Kyoto,UFPR05,UFPR05,0.511,128
VoteFusion,Kyoto,UFPR05,UFPR05,0.51,256
VoteFusion,Kyoto,UFPR05,UFPR05,0.51,512
VoteFusion,Kyoto,UFPR05,UFPR05,0.51,1024
VoteFusion,Kyoto,UFPR05,camera1,0.472,64
VoteFusion,Kyoto,UFPR05,camera1,0.475,128
VoteFusion,Kyoto,UFPR05,camera1,0.481,256
VoteFusion,Kyoto,UFPR05,camera1,0.48,512
VoteFusion,Kyoto,UFPR05,camera1,0.482,1024
VoteFusion,Kyoto,UFPR05,camera2,0.51,64
VoteFusion,Kyoto,UFPR05,camera2,0.507,128
VoteFusion,Kyoto,UFPR05,camera2,0.495,256
VoteFusion,Kyoto,UFPR05,camera2,0.502,512
VoteFusion,Kyoto,UFPR05,camera2,0.499,1024
VoteFusion,Kyoto,UFPR05,camera3,0.502,64
VoteFusion,Kyoto,UFPR05,camera3,0.502,128
VoteFusion,Kyoto,UFPR05,camera3,0.499,256
VoteFusion,Kyoto,UFPR05,camera3,0.496,512
VoteFusion,Kyoto,UFPR05,camera3,0.497,1024
VoteFusion,Kyoto,UFPR05,camera4,0.495,64
VoteFusion,Kyoto,UFPR05,camera4,0.495,128
VoteFusion,Kyoto,UFPR05,camera4,0.494,256
VoteFusion,Kyoto,UFPR05,camera4,0.494,512
VoteFusion,Kyoto,UFPR05,camera4,0.496,1024
VoteFusion,Kyoto,UFPR05,camera5,0.497,64
VoteFusion,Kyoto,UFPR05,camera5,0.494,128
VoteFusion,Kyoto,UFPR05,camera5,0.498,256
VoteFusion,Kyoto,UFPR05,camera5,0.496,512
VoteFusion,Kyoto,UFPR05,camera5,0.499,1024
VoteFusion,Kyoto,UFPR05,camera6,0.495,64
VoteFusion,Kyoto,UFPR05,camera6,0.495,128
VoteFusion,Kyoto,UFPR05,camera6,0.498,256
VoteFusion,Kyoto,UFPR05,camera6,0.496,512
VoteFusion,Kyoto,UFPR05,camera6,0.494,1024
VoteFusion,Kyoto,UFPR05,camera7,0.524,64
VoteFusion,Kyoto,UFPR05,camera7,0.525,128
VoteFusion,Kyoto,UFPR05,camera7,0.522,256
VoteFusion,Kyoto,UFPR05,camera7,0.522,512
VoteFusion,Kyoto,UFPR05,camera7,0.523,1024
VoteFusion,Kyoto,UFPR05,camera8,0.507,64
VoteFusion,Kyoto,UFPR05,camera8,0.511,128
VoteFusion,Kyoto,UFPR05,camera8,0.506,256
VoteFusion,Kyoto,UFPR05,camera8,0.507,512
VoteFusion,Kyoto,UFPR05,camera8,0.51,1024
VoteFusion,Kyoto,UFPR05,camera9,0.493,64
VoteFusion,Kyoto,UFPR05,camera9,0.498,128
VoteFusion,Kyoto,UFPR05,camera9,0.499,256
VoteFusion,Kyoto,UFPR05,camera9,0.496,512
VoteFusion,Kyoto,UFPR05,camera9,0.501,1024
VoteFusion,Kyoto,camera1,PUC,0.5,64
VoteFusion,Kyoto,camera1,PUC,0.5,128
VoteFusion,Kyoto,camera1,PUC,0.5,256
VoteFusion,Kyoto,camera1,PUC,0.5,512
VoteFusion,Kyoto,camera1,PUC,0.5,1024
VoteFusion,Kyoto,camera1,UFPR04,0.507,64
VoteFusion,Kyoto,camera1,UFPR04,0.5,128
VoteFusion,Kyoto,camera1,UFPR04,0.499,256
VoteFusion,Kyoto,camera1,UFPR04,0.503,512
VoteFusion,Kyoto,camera1,UFPR04,0.493,1024
VoteFusion,Kyoto,camera1,UFPR05,0.499,64
VoteFusion,Kyoto,camera1,UFPR05,0.502,128
VoteFusion,Kyoto,camera1,UFPR05,0.5,256
VoteFusion,Kyoto,camera1,UFPR05,0.498,512
VoteFusion,Kyoto,camera1,UFPR05,0.505,1024
VoteFusion,Kyoto,camera1,camera1,0.907,64
VoteFusion,Kyoto,camera1,camera1,0.926,128
VoteFusion,Kyoto,camera1,camera1,0.937,256
VoteFusion,Kyoto,camera1,camera1,0.943,512
VoteFusion,Kyoto,camera1,camera1,0.958,1024
VoteFusion,Kyoto,camera1,camera2,0.488,64
VoteFusion,Kyoto,camera1,camera2,0.489,128
VoteFusion,Kyoto,camera1,camera2,0.491,256
VoteFusion,Kyoto,camera1,camera2,0.491,512
VoteFusion,Kyoto,camera1,camera2,0.49,1024
VoteFusion,Kyoto,camera1,camera3,0.499,64
VoteFusion,Kyoto,camera1,camera3,0.503,128
VoteFusion,Kyoto,camera1,camera3,0.498,256
VoteFusion,Kyoto,camera1,camera3,0.499,512
VoteFusion,Kyoto,camera1,camera3,0.5,1024
VoteFusion,Kyoto,camera1,camera4,0.498,64
VoteFusion,Kyoto,camera1,camera4,0.498,128
VoteFusion,Kyoto,camera1,camera4,0.5,256
VoteFusion,Kyoto,camera1,camera4,0.5,512
VoteFusion,Kyoto,camera1,camera4,0.496,1024
VoteFusion,Kyoto,camera1,camera5,0.499,64
VoteFusion,Kyoto,camera1,camera5,0.5,128
VoteFusion,Kyoto,camera1,camera5,0.499,256
VoteFusion,Kyoto,camera1,camera5,0.499,512
VoteFusion,Kyoto,camera1,camera5,0.496,1024
VoteFusion,Kyoto,camera1,camera6,0.493,64
VoteFusion,Kyoto,camera1,camera6,0.494,128
VoteFusion,Kyoto,camera1,camera6,0.494,256
VoteFusion,Kyoto,camera1,camera6,0.494,512
VoteFusion,Kyoto,camera1,camera6,0.494,1024
VoteFusion,Kyoto,camera1,camera7,0.509,64
VoteFusion,Kyoto,camera1,camera7,0.507,128
VoteFusion,Kyoto,camera1,camera7,0.504,256
VoteFusion,Kyoto,camera1,camera7,0.508,512
VoteFusion,Kyoto,camera1,camera7,0.504,1024
VoteFusion,Kyoto,camera1,camera8,0.502,64
VoteFusion,Kyoto,camera1,camera8,0.5,128
VoteFusion,Kyoto,camera1,camera8,0.502,256
VoteFusion,Kyoto,camera1,camera8,0.504,512
VoteFusion,Kyoto,camera1,camera8,0.502,1024
VoteFusion,Kyoto,camera1,camera9,0.506,64
VoteFusion,Kyoto,camera1,camera9,0.513,128
VoteFusion,Kyoto,camera1,camera9,0.508,256
VoteFusion,Kyoto,camera1,camera9,0.506,512
VoteFusion,Kyoto,camera1,camera9,0.51,1024
VoteFusion,Kyoto,camera2,PUC,0.5,64
VoteFusion,Kyoto,camera2,PUC,0.5,128
VoteFusion,Kyoto,camera2,PUC,0.5,256
VoteFusion,Kyoto,camera2,PUC,0.5,512
VoteFusion,Kyoto,camera2,PUC,0.5,1024
VoteFusion,Kyoto,camera2,UFPR04,0.53,64
VoteFusion,Kyoto,camera2,UFPR04,0.528,128
VoteFusion,Kyoto,camera2,UFPR04,0.521,256
VoteFusion,Kyoto,camera2,UFPR04,0.514,512
VoteFusion,Kyoto,camera2,UFPR04,0.502,1024
VoteFusion,Kyoto,camera2,UFPR05,0.471,64
VoteFusion,Kyoto,camera2,UFPR05,0.488,128
VoteFusion,Kyoto,camera2,UFPR05,0.494,256
VoteFusion,Kyoto,camera2,UFPR05,0.5,512
VoteFusion,Kyoto,camera2,UFPR05,0.517,1024
VoteFusion,Kyoto,camera2,camera1,0.49,64
VoteFusion,Kyoto,camera2,camera1,0.495,128
VoteFusion,Kyoto,camera2,camera1,0.496,256
VoteFusion,Kyoto,camera2,camera1,0.497,512
VoteFusion,Kyoto,camera2,camera1,0.501,1024
VoteFusion,Kyoto,camera2,camera2,0.973,64
VoteFusion,Kyoto,camera2,camera2,0.971,128
VoteFusion,Kyoto,camera2,camera2,0.974,256
VoteFusion,Kyoto,camera2,camera2,0.976,512
VoteFusion,Kyoto,camera2,camera2,0.984,1024
VoteFusion,Kyoto,camera2,camera3,0.5,64
VoteFusion,Kyoto,camera2,camera3,0.5,128
VoteFusion,Kyoto,camera2,camera3,0.5,256
VoteFusion,Kyoto,camera2,camera3,0.498,512
VoteFusion,Kyoto,camera2,camera3,0.497,1024
VoteFusion,Kyoto,camera2,camera4,0.495,64
VoteFusion,Kyoto,camera2,camera4,0.492,128
VoteFusion,Kyoto,camera2,camera4,0.494,256
VoteFusion,Kyoto,camera2,camera4,0.494,512
VoteFusion,Kyoto,camera2,camera4,0.497,1024
VoteFusion,Kyoto,camera2,camera5,0.497,64
VoteFusion,Kyoto,camera2,camera5,0.496,128
VoteFusion,Kyoto,camera2,camera5,0.492,256
VoteFusion,Kyoto,camera2,camera5,0.497,512
VoteFusion,Kyoto,camera2,camera5,0.5,1024
VoteFusion,Kyoto,camera2,camera6,0.498,64
VoteFusion,Kyoto,camera2,camera6,0.494,128
VoteFusion,Kyoto,camera2,camera6,0.492,256
VoteFusion,Kyoto,camera2,camera6,0.494,512
VoteFusion,Kyoto,camera2,camera6,0.492,1024
VoteFusion,Kyoto,camera2,camera7,0.518,64
VoteFusion,Kyoto,camera2,camera7,0.515,128
VoteFusion,Kyoto,camera2,camera7,0.517,256
VoteFusion,Kyoto,camera2,camera7,0.508,512
VoteFusion,Kyoto,camera2,camera7,0.506,1024
VoteFusion,Kyoto,camera2,camera8,0.503,64
VoteFusion,Kyoto,camera2,camera8,0.503,128
VoteFusion,Kyoto,camera2,camera8,0.504,256
VoteFusion,Kyoto,camera2,camera8,0.506,512
VoteFusion,Kyoto,camera2,camera8,0.502,1024
VoteFusion,Kyoto,camera2,camera9,0.512,64
VoteFusion,Kyoto,camera2,camera9,0.506,128
VoteFusion,Kyoto,camera2,camera9,0.506,256
VoteFusion,Kyoto,camera2,camera9,0.51,512
VoteFusion,Kyoto,camera2,camera9,0.51,1024
VoteFusion,Kyoto,camera3,PUC,0.5,64
VoteFusion,Kyoto,camera3,PUC,0.501,128
VoteFusion,Kyoto,camera3,PUC,0.501,256
VoteFusion,Kyoto,camera3,PUC,0.5,512
VoteFusion,Kyoto,camera3,PUC,0.5,1024
VoteFusion,Kyoto,camera3,UFPR04,0.531,64
VoteFusion,Kyoto,camera3,UFPR04,0.526,128
VoteFusion,Kyoto,camera3,UFPR04,0.524,256
VoteFusion,Kyoto,camera3,UFPR04,0.524,512
VoteFusion,Kyoto,camera3,UFPR04,0.518,1024
VoteFusion,Kyoto,camera3,UFPR05,0.498,64
VoteFusion,Kyoto,camera3,UFPR05,0.509,128
VoteFusion,Kyoto,camera3,UFPR05,0.507,256
VoteFusion,Kyoto,camera3,UFPR05,0.508,512
VoteFusion,Kyoto,camera3,UFPR05,0.507,1024
VoteFusion,Kyoto,camera3,camera1,0.493,64
VoteFusion,Kyoto,camera3,camera1,0.493,128
VoteFusion,Kyoto,camera3,camera1,0.499,256
VoteFusion,Kyoto,camera3,camera1,0.499,512
VoteFusion,Kyoto,camera3,camera1,0.5,1024
VoteFusion,Kyoto,camera3,camera2,0.476,64
VoteFusion,Kyoto,camera3,camera2,0.481,128
VoteFusion,Kyoto,camera3,camera2,0.486,256
VoteFusion,Kyoto,camera3,camera2,0.493,512
VoteFusion,Kyoto,camera3,camera2,0.491,1024
VoteFusion,Kyoto,camera3,camera3,0.958,64
VoteFusion,Kyoto,camera3,camera3,0.947,128
VoteFusion,Kyoto,camera3,camera3,0.963,256
VoteFusion,Kyoto,camera3,camera3,0.97,512
VoteFusion,Kyoto,camera3,camera3,0.977,1024
VoteFusion,Kyoto,camera3,camera4,0.495,64
VoteFusion,Kyoto,camera3,camera4,0.498,128
VoteFusion,Kyoto,camera3,camera4,0.497,256
VoteFusion,Kyoto,camera3,camera4,0.497,512
VoteFusion,Kyoto,camera3,camera4,0.496,1024
VoteFusion,Kyoto,camera3,camera5,0.5,64
VoteFusion,Kyoto,camera3,camera5,0.499,128
VoteFusion,Kyoto,camera3,camera5,0.499,256
VoteFusion,Kyoto,camera3,camera5,0.497,512
VoteFusion,Kyoto,camera3,camera5,0.5,1024
VoteFusion,Kyoto,camera3,camera6,0.492,64
VoteFusion,Kyoto,camera3,camera6,0.495,128
VoteFusion,Kyoto,camera3,camera6,0.498,256
VoteFusion,Kyoto,camera3,camera6,0.497,512
VoteFusion,Kyoto,camera3,camera6,0.495,1024
VoteFusion,Kyoto,camera3,camera7,0.512,64
VoteFusion,Kyoto,camera3,camera7,0.511,128
VoteFusion,Kyoto,camera3,camera7,0.508,256
VoteFusion,Kyoto,camera3,camera7,0.509,512
VoteFusion,Kyoto,camera3,camera7,0.506,1024
VoteFusion,Kyoto,camera3,camera8,0.501,64
VoteFusion,Kyoto,camera3,camera8,0.503,128
VoteFusion,Kyoto,camera3,camera8,0.502,256
VoteFusion,Kyoto,camera3,camera8,0.504,512
VoteFusion,Kyoto,camera3,camera8,0.503,1024
VoteFusion,Kyoto,camera3,camera9,0.51,64
VoteFusion,Kyoto,camera3,camera9,0.51,128
VoteFusion,Kyoto,camera3,camera9,0.51,256
VoteFusion,Kyoto,camera3,camera9,0.507,512
